basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,fxnGroup,species,density_ind_m2,biomass_g_m2,density_ind_PSU,biomass_kg_PSU,density_ind_ha,biomass_kg_ha
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8801,5.86420183,-162.0349871,5.86379,-162.03062,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8801,5.86420183,-162.0349871,5.86379,-162.03062,2,AGR,Scraper,,0.014147105,3.263845093,,,141.4710605,32.63845093
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8802,5.86671665,-162.0438082,5.86379,-162.03062,2,AGR,Excavator,,0.005658842,4.761331976,,,56.58842421,47.61331976
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8802,5.86671665,-162.0438082,5.86379,-162.03062,2,AGR,Scraper,,0.014147105,3.339617678,,,141.4710605,33.39617677
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8808,5.87079763,-162.0257784,5.86379,-162.03062,2,PSC,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8808,5.87079763,-162.0257784,5.86379,-162.03062,2,PSC,Scraper,,0.011317684,2.421631156,,,113.1768484,24.21631156
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8827,5.86413184,-162.0250631,5.86379,-162.03062,2,PAV,Excavator,,0.005658842,6.174205232,,,56.58842421,61.74205232
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8827,5.86413184,-162.0250631,5.86379,-162.03062,2,PAV,Scraper,,0.028294212,6.523795511,,,282.942121,65.23795511
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8845,5.86477691,-162.0389196,5.86379,-162.03062,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8845,5.86477691,-162.0389196,5.86379,-162.03062,2,AGR,Scraper,,0.014147105,3.119245258,,,141.4710605,31.19245257
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12380,5.868163,-162.032051,5.86379,-162.03062,2,RRB,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12380,5.868163,-162.032051,5.86379,-162.03062,2,RRB,Scraper,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12381,5.866152,-162.041666,5.86379,-162.03062,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12381,5.866152,-162.041666,5.86379,-162.03062,2,AGR,Scraper,,0.014147106,1.119036285,,,141.4710605,11.19036285
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12389,5.865515,-162.029881,5.86379,-162.03062,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12389,5.865515,-162.029881,5.86379,-162.03062,2,AGR,Scraper,,0.022635369,7.848790069,,,226.3536968,78.48790068
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12390,5.872814,-162.022348,5.86379,-162.03062,2,SAG,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12390,5.872814,-162.022348,5.86379,-162.03062,2,SAG,Scraper,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12391,5.868946,-162.04051,5.86379,-162.03062,2,APS,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12391,5.868946,-162.04051,5.86379,-162.03062,2,APS,Scraper,,0.028294211,3.363689805,,,282.942121,33.63689804
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8872,5.8776407,-162.1408258,5.88322,-162.13322,1,AGR,Excavator,,0.016976526,31.9141092,,,169.7652726,319.141092
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8872,5.8776407,-162.1408258,5.88322,-162.13322,1,AGR,Scraper,,0.011317684,3.309046875,,,113.1768484,33.09046874
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8876,5.87399458,-162.1316521,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8876,5.87399458,-162.1316521,5.88322,-162.13322,1,AGR,Scraper,,0.019805947,7.401352217,,,198.0594847,74.01352217
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8878,5.8759572,-162.126314,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8878,5.8759572,-162.126314,5.88322,-162.13322,1,AGR,Scraper,,0.025464789,5.190251823,,,254.6479089,51.90251823
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8884,5.88157617,-162.1316453,5.88322,-162.13322,1,AGR,Excavator,,0.011317684,19.83250318,,,113.1768484,198.3250318
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8884,5.88157617,-162.1316453,5.88322,-162.13322,1,AGR,Scraper,,0.031123632,4.520835256,,,311.2363331,45.20835256
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8885,5.88990293,-162.1364704,5.88322,-162.13322,1,AGR,Excavator,,0.011317684,30.6411405,,,113.1768484,306.411405
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8885,5.88990293,-162.1364704,5.88322,-162.13322,1,AGR,Scraper,,0.016976526,5.22746887,,,169.7652726,52.27468869
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8886,5.88297721,-162.1260189,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8886,5.88297721,-162.1260189,5.88322,-162.13322,1,AGR,Scraper,,0.031123631,9.673873782,,,311.2363332,96.73873781
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8900,5.87977943,-162.1388969,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8900,5.87977943,-162.1388969,5.88322,-162.13322,1,AGR,Scraper,,0.008488263,2.05575243,,,84.88263632,20.5575243
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8906,5.88725341,-162.1405547,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8906,5.88725341,-162.1405547,5.88322,-162.13322,1,AGR,Scraper,,0.022635369,3.782929856,,,226.3536968,37.82929856
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8908,5.8880087,-162.1320354,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8908,5.8880087,-162.1320354,5.88322,-162.13322,1,AGR,Scraper,,0.005658842,1.475574054,,,56.58842421,14.75574054
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8909,5.88832235,-162.1303147,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8909,5.88832235,-162.1303147,5.88322,-162.13322,1,AGR,Scraper,,0.022635369,3.720517744,,,226.3536968,37.20517744
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8913,5.88648059,-162.1293374,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8913,5.88648059,-162.1293374,5.88322,-162.13322,1,AGR,Scraper,,0.02546479,3.635256876,,,254.6479089,36.35256875
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12347,5.880153,-162.129242,5.88322,-162.13322,1,AGR,Excavator,,0.016976526,30.49736935,,,169.7652726,304.9736935
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12347,5.880153,-162.129242,5.88322,-162.13322,1,AGR,Scraper,,0.045270739,7.345450025,,,452.7073936,73.45450025
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12363,5.885253,-162.130273,5.88322,-162.13322,1,AGR,Excavator,,0.016976526,15.32197155,,,169.7652726,153.2197155
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12363,5.885253,-162.130273,5.88322,-162.13322,1,AGR,Scraper,,0.031123633,2.432526662,,,311.2363331,24.32526662
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12421,5.886582,-162.137701,5.88322,-162.13322,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12421,5.886582,-162.137701,5.88322,-162.13322,1,AGR,Scraper,,0.031123633,7.824968669,,,311.2363331,78.24968669
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12430,5.880826,-162.135794,5.88322,-162.13322,1,AGR,Excavator,,0.022635369,36.24760409,,,226.3536968,362.4760409
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12430,5.880826,-162.135794,5.88322,-162.13322,1,AGR,Scraper,,0.022635369,4.503728036,,,226.3536968,45.03728035
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6521,19.31935508,166.623196,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6521,19.31935508,166.623196,19.31602,166.62721,3,AGR,Scraper,,0.005658842,2.702589414,,,56.58842421,27.02589414
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6524,19.31613777,166.6401021,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6524,19.31613777,166.6401021,19.31602,166.62721,3,AGR,Scraper,,0.008488264,5.742881435,,,84.88263631,57.42881435
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6526,19.31512146,166.6419026,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6526,19.31512146,166.6419026,19.31602,166.62721,3,AGR,Scraper,,0.008488263,1.536220356,,,84.88263632,15.36220355
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6527,19.31524996,166.6322599,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6527,19.31524996,166.6322599,19.31602,166.62721,3,AGR,Scraper,,0.011317684,2.532736727,,,113.1768484,25.32736726
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6528,19.31482407,166.6301456,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6528,19.31482407,166.6301456,19.31602,166.62721,3,AGR,Scraper,,0.019805948,2.12763018,,,198.0594847,21.2763018
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6529,19.31579235,166.6275567,19.31602,166.62721,3,AGR,Excavator,,0.016976527,5.235190124,,,169.7652726,52.35190124
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6529,19.31579235,166.6275567,19.31602,166.62721,3,AGR,Scraper,,0.025464791,5.266771269,,,254.6479089,52.66771269
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6538,19.31573041,166.6336331,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6538,19.31573041,166.6336331,19.31602,166.62721,3,AGR,Scraper,,0.011317684,6.033500836,,,113.1768484,60.33500836
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6539,19.31610516,166.6415067,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6539,19.31610516,166.6415067,19.31602,166.62721,3,AGR,Scraper,,0.022635368,15.91864904,,,226.3536968,159.1864904
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10513,19.315347,166.631536,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10513,19.315347,166.631536,19.31602,166.62721,3,AGR,Scraper,,0.011317685,3.864725192,,,113.1768484,38.64725192
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10514,19.31934,166.622933,19.31602,166.62721,3,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10514,19.31934,166.622933,19.31602,166.62721,3,PAV,Scraper,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10572,19.316283,166.637794,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10572,19.316283,166.637794,19.31602,166.62721,3,AGR,Scraper,,0.011317684,1.793889471,,,113.1768484,17.9388947
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10573,19.31502,166.641253,19.31602,166.62721,3,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10573,19.31502,166.641253,19.31602,166.62721,3,PAV,Scraper,,0.011317684,6.143597318,,,113.1768484,61.43597318
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10574,19.315434,166.633119,19.31602,166.62721,3,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10574,19.315434,166.633119,19.31602,166.62721,3,AGR,Scraper,,0.005658842,2.687365731,,,56.58842421,26.87365731
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6543,19.2969925,166.6532768,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6543,19.2969925,166.6532768,19.30616,166.65108,2,AGR,Scraper,,0.008488264,3.246658759,,,84.88263631,32.46658759
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6544,19.29930548,166.6515803,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6544,19.29930548,166.6515803,19.30616,166.65108,2,AGR,Scraper,,0.005658842,2.687365731,,,56.58842421,26.87365731
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6545,19.29794175,166.6520721,19.30616,166.65108,2,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6545,19.29794175,166.6520721,19.30616,166.65108,2,PAV,Scraper,,0.005658842,2.405610629,,,56.58842421,24.05610629
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6553,19.30990264,166.6525906,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6553,19.30990264,166.6525906,19.30616,166.65108,2,AGR,Scraper,,0.008488263,3.362603563,,,84.88263632,33.62603563
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6554,19.29434725,166.6544875,19.30616,166.65108,2,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6554,19.29434725,166.6544875,19.30616,166.65108,2,PAV,Scraper,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10554,19.296869,166.653045,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10554,19.296869,166.653045,19.30616,166.65108,2,AGR,Scraper,,0.019805948,5.889356574,,,198.0594847,58.89356574
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10555,19.303906,166.650709,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10555,19.303906,166.650709,19.30616,166.65108,2,AGR,Scraper,,0.056588424,20.78298456,,,565.8842421,207.8298456
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10556,19.310509,166.652146,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10556,19.310509,166.652146,19.30616,166.65108,2,AGR,Scraper,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10557,19.307557,166.650951,19.30616,166.65108,2,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10557,19.307557,166.650951,19.30616,166.65108,2,PAV,Scraper,,0.014147106,9.206965492,,,141.4710605,92.06965492
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10562,19.301537,166.650704,19.30616,166.65108,2,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10562,19.301537,166.650704,19.30616,166.65108,2,AGR,Scraper,,0.019805948,10.06725899,,,198.0594847,100.6725899
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10563,19.295036,166.653919,19.30616,166.65108,2,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10563,19.295036,166.653919,19.30616,166.65108,2,PAV,Scraper,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6498,19.28550803,166.6154091,19.28065,166.62778,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6498,19.28550803,166.6154091,19.28065,166.62778,1,AGR,Scraper,,0.011317684,3.446541067,,,113.1768484,34.46541066
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6500,19.28440581,166.6169555,19.28065,166.62778,1,APS,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6500,19.28440581,166.6169555,19.28065,166.62778,1,APS,Scraper,,0.02546479,10.62671892,,,254.6479089,106.2671892
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6501,19.27958496,166.6294564,19.28065,166.62778,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6501,19.27958496,166.6294564,19.28065,166.62778,1,AGR,Scraper,,0.022635368,5.360797394,,,226.3536968,53.60797393
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6503,19.28353401,166.6186775,19.28065,166.62778,1,SAG,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6503,19.28353401,166.6186775,19.28065,166.62778,1,SAG,Scraper,,0.016976526,4.615008985,,,169.7652726,46.15008985
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10535,19.274244,166.642453,19.28065,166.62778,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10535,19.274244,166.642453,19.28065,166.62778,1,AGR,Scraper,,0.039611897,11.00052278,,,396.1189694,110.0052278
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10536,19.276414,166.639327,19.28065,166.62778,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10536,19.276414,166.639327,19.28065,166.62778,1,AGR,Scraper,,0.02546479,12.55250721,,,254.6479089,125.5250721
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10537,19.277862,166.635201,19.28065,166.62778,1,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10537,19.277862,166.635201,19.28065,166.62778,1,AGR,Scraper,,0.022635369,3.556757055,,,226.3536968,35.56757055
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10538,19.27955,166.630739,19.28065,166.62778,1,APS,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10538,19.27955,166.630739,19.28065,166.62778,1,APS,Scraper,,0.011317685,0.759976392,,,113.1768484,7.599763919
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10542,19.280927,166.625858,19.28065,166.62778,1,APS,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10542,19.280927,166.625858,19.28065,166.62778,1,APS,Scraper,,0.025464791,3.718145323,,,254.6479089,37.18145323
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10543,19.282455,166.621919,19.28065,166.62778,1,APS,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10543,19.282455,166.621919,19.28065,166.62778,1,APS,Scraper,,0.016976526,7.635220753,,,169.7652726,76.35220752
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6507,19.32132281,166.6038513,19.31625,166.59824,4,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6507,19.32132281,166.6038513,19.31625,166.59824,4,PAV,Scraper,,0.016976527,1.444382416,,,169.7652726,14.44382416
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6512,19.32573345,166.6104156,19.31625,166.59824,4,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6512,19.32573345,166.6104156,19.31625,166.59824,4,AGR,Scraper,,0.02546479,5.446471014,,,254.6479089,54.46471014
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6513,19.32359657,166.6056694,19.31625,166.59824,4,AGR,Excavator,,0.016976526,18.19251821,,,169.7652726,181.9251821
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6513,19.32359657,166.6056694,19.31625,166.59824,4,AGR,Scraper,,0.028294211,9.1364245,,,282.942121,91.364245
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6514,19.31640465,166.5989368,19.31625,166.59824,4,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6514,19.31640465,166.5989368,19.31625,166.59824,4,AGR,Scraper,,0.079223792,7.860197181,,,792.2379388,78.60197181
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6515,19.31375052,166.5954837,19.31625,166.59824,4,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6515,19.31375052,166.5954837,19.31625,166.59824,4,PAV,Scraper,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10511,19.313186,166.594737,19.31625,166.59824,4,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10511,19.313186,166.594737,19.31625,166.59824,4,AGR,Scraper,,0.011317684,4.398131131,,,113.1768484,43.98131131
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10512,19.318095,166.600413,19.31625,166.59824,4,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10512,19.318095,166.600413,19.31625,166.59824,4,PAV,Scraper,,0.005658842,1.003861817,,,56.58842421,10.03861817
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10516,19.325587,166.610493,19.31625,166.59824,4,AGR,Excavator,,0.090541478,76.97029691,,,905.4147874,769.7029691
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10516,19.325587,166.610493,19.31625,166.59824,4,AGR,Scraper,,0.011317684,2.855744879,,,113.1768484,28.55744879
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10517,19.323975,166.606399,19.31625,166.59824,4,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10517,19.323975,166.606399,19.31625,166.59824,4,PAV,Scraper,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10518,19.317925,166.599793,19.31625,166.59824,4,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10518,19.317925,166.599793,19.31625,166.59824,4,AGR,Scraper,,0.014147105,2.460541879,,,141.4710605,24.60541878
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10522,19.325435,166.607815,19.31625,166.59824,4,AGR,Excavator,,0.04527074,24.64663194,,,452.7073936,246.4663194
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10522,19.325435,166.607815,19.31625,166.59824,4,AGR,Scraper,,0.016976526,3.305069676,,,169.7652726,33.05069676
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10523,19.322123,166.604309,19.31625,166.59824,4,AGR,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10523,19.322123,166.604309,19.31625,166.59824,4,AGR,Scraper,,0.008488263,3.9406828,,,84.88263632,39.40682799
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10524,19.316295,166.599067,19.31625,166.59824,4,PAV,Excavator,,0,0,,,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10524,19.316295,166.599067,19.31625,166.59824,4,PAV,Scraper,,0.022635369,6.475095696,,,226.3536968,64.75095696
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10570,19.311712,166.593973,19.31625,166.59824,4,AGR,Excavator,,0.062247266,27.50618634,,,622.4726663,275.0618634
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10570,19.311712,166.593973,19.31625,166.59824,4,AGR,Scraper,,0.02546479,10.80718827,,,254.6479089,108.0718827
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12010,-14.162772,-169.664501,-14.15785,-169.67442,2,SAG,Excavator,,0.011317684,26.23041417,,,113.1768484,262.3041417
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12010,-14.162772,-169.664501,-14.15785,-169.67442,2,SAG,Scraper,,0.011317684,3.95430983,,,113.1768484,39.5430983
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12019,-14.158985,-169.682421,-14.15785,-169.67442,2,AGR,Excavator,,0.028294211,77.67668983,,,282.942121,776.7668983
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12019,-14.158985,-169.682421,-14.15785,-169.67442,2,AGR,Scraper,,0.016976526,7.25478694,,,169.7652726,72.5478694
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12020,-14.15889,-169.672197,-14.15785,-169.67442,2,SAG,Excavator,,0,0,,,0,0
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12020,-14.15889,-169.672197,-14.15785,-169.67442,2,SAG,Scraper,,0.059417844,24.30799158,,,594.1784542,243.0799158
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12025,-14.158002,-169.6795,-14.15785,-169.67442,2,AGR,Excavator,,0,0,,,0,0
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2018,12025,-14.158002,-169.6795,-14.15785,-169.67442,2,AGR,Scraper,,0.022635368,8.738252408,,,226.3536968,87.38252408
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2015_2016,8323,-14.16191256,-169.6643102,-14.15785,-169.67442,2,AGR,Excavator,,0,0,,,0,0
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2015_2016,8323,-14.16191256,-169.6643102,-14.15785,-169.67442,2,AGR,Scraper,,0.016976527,1.121461786,,,169.7652726,11.21461785
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2015_2016,8324,-14.15954861,-169.6695895,-14.15785,-169.67442,2,AGR,Excavator,,0.016976527,29.08957894,,,169.7652726,290.8957894
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2015_2016,8324,-14.15954861,-169.6695895,-14.15785,-169.67442,2,AGR,Scraper,,0.04810016,11.22272754,,,481.0016058,112.2272754
pacific,SAMOA,OFU,Ofu_Olosega,OCC-OFU-002,2015_2016,8552,-14.16326146,-169.6648446,-14.15785,-169.67442,2,SAG,Excavator,,0.016976526,37.00095492,,,169.7652726,370.0095492
