basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,density_ind_PSU,biomass_kg_PSU,density_ind_m2,biomass_g_m2,density_ind_ha,biomass_kg_ha
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2013_2015,9078,27.963134,-175.783718,27.95493,-175.83582,4,ROB,,,0.110347424,32.02620677,1103.474272,320.2620676
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8707,-0.37346089,-159.9736622,-0.36776,-159.97881,2,RRB,,,0.008488263,7.303223526,84.88263632,73.03223526
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8709,-0.37598653,-159.9776368,-0.36776,-159.97881,2,AGR,,,0.011317684,3.420124671,113.1768484,34.20124671
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8719,-0.36716357,-159.9793781,-0.36776,-159.97881,2,AGR,,,0.019805948,15.31810531,198.0594847,153.1810531
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8720,-0.36843376,-159.9832122,-0.36776,-159.97881,2,AGR,,,0.016976526,10.08016366,169.7652726,100.8016366
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8721,-0.37300902,-159.9809348,-0.36776,-159.97881,2,AGR,,,0.005658842,2.323513099,56.58842421,23.23513099
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8722,-0.37527264,-159.9795826,-0.36776,-159.97881,2,RRB,,,0.016976526,5.409280002,169.7652726,54.09280002
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8723,-0.37633035,-159.9762924,-0.36776,-159.97881,2,AGR,,,0.022635369,21.25527778,226.3536968,212.5527778
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8726,-0.3699135,-159.9761676,-0.36776,-159.97881,2,AGR,,,0.016976526,28.65305541,169.7652726,286.5305541
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8727,-0.37119828,-159.9826178,-0.36776,-159.97881,2,AGR,,,0.02829421,25.67894194,282.9421211,256.7894194
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8728,-0.37238709,-159.9759576,-0.36776,-159.97881,2,RRB,,,0,0,0,0
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8746,-0.36716759,-159.9815376,-0.36776,-159.97881,2,AGR,,,0.011317684,10.96313154,113.1768484,109.6313154
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8753,-0.37237971,-159.9742129,-0.36776,-159.97881,2,AGR,,,0.014147105,18.93793239,141.4710605,189.3793239
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8754,-0.37299134,-159.9764434,-0.36776,-159.97881,2,AGR,,,0.016976526,14.97691501,169.7652726,149.7691501
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8755,-0.37175719,-159.9807029,-0.36776,-159.97881,2,AGR,,,0.016976526,2.672228395,169.7652726,26.72228396
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9579,-0.367099,-159.979691,-0.36776,-159.97881,2,AGR,,,0.016976526,15.06339877,169.7652726,150.6339877
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9580,-0.370144,-159.981363,-0.36776,-159.97881,2,AGR,,,0.005658842,3.323246633,56.58842421,33.23246632
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9619,-0.367526,-159.983219,-0.36776,-159.97881,2,AGR,,,0.011317684,13.37653803,113.1768484,133.7653803
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9624,-0.371247,-159.976039,-0.36776,-159.97881,2,AGR,,,0.014147105,32.48392213,141.4710605,324.8392213
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2017,10425,-0.370222,-159.976498,-0.36776,-159.97881,2,RRB,,,0.028294211,20.43944459,282.942121,204.3944459
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2017,10426,-0.368868,-159.981791,-0.36776,-159.97881,2,AGR,,,0.008488263,20.71787062,84.88263632,207.1787062
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2017,10440,-0.375851,-159.980505,-0.36776,-159.97881,2,AGR,,,0.016976526,3.235331423,169.7652726,32.35331423
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12239,-0.370161,-159.978205,-0.36776,-159.97881,2,AGR,,,0.028294211,27.12304381,282.942121,271.2304381
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12240,-0.371017,-159.983576,-0.36776,-159.97881,2,AGR,,,0.005658842,4.487613872,56.58842421,44.87613872
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12244,-0.367498,-159.980004,-0.36776,-159.97881,2,AGR,,,0.011317684,6.171694637,113.1768484,61.71694637
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12245,-0.373745,-159.978199,-0.36776,-159.97881,2,AGR,,,0.014147105,6.512274286,141.4710605,65.12274286
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12279,-0.372014,-159.974928,-0.36776,-159.97881,2,AGR,,,0.031123631,34.37889678,311.2363332,343.7889678
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12280,-0.367884,-159.982523,-0.36776,-159.97881,2,AGR,,,0.011317684,9.853788532,113.1768484,98.53788532
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12297,-0.375695,-159.976467,-0.36776,-159.97881,2,RRB,,,0.022635368,18.40983844,226.3536968,184.0983844
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8699,-0.381892,-160.0011468,-0.38234,-160.00305,1,AGR,,,0.025464789,23.49093707,254.6479089,234.9093707
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8700,-0.38177968,-159.9914902,-0.38234,-160.00305,1,AGR,,,0.014147105,19.18218599,141.4710605,191.8218599
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8701,-0.38208269,-159.9881174,-0.38234,-160.00305,1,AGR,,,0.011317684,6.680402955,113.1768484,66.80402955
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8703,-0.38183609,-160.0048884,-0.38234,-160.00305,1,SAG,,,0.008488264,4.031048597,84.88263631,40.31048597
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8704,-0.38243975,-160.0033367,-0.38234,-160.00305,1,AGR,,,0.005658842,4.035907921,56.58842421,40.35907921
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8705,-0.38160291,-160.0072756,-0.38234,-160.00305,1,AGR,,,0.028294211,17.08358259,282.942121,170.8358259
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8787,-0.38222057,-160.0026219,-0.38234,-160.00305,1,AGR,,,0.028294211,28.97548729,282.942121,289.7548729
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8788,-0.38178261,-159.9944623,-0.38234,-160.00305,1,AGR,,,0.016976526,34.36549329,169.7652726,343.6549329
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9598,-0.381892,-159.989628,-0.38234,-160.00305,1,RRB,,,0.016976526,25.33777015,169.7652726,253.3777015
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9606,-0.381987,-159.995818,-0.38234,-160.00305,1,AGR,,,0.025464789,18.7595951,254.6479089,187.595951
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9607,-0.381831,-159.998748,-0.38234,-160.00305,1,AGR,,,0.011317684,11.18228356,113.1768484,111.8228356
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9608,-0.381009,-160.008729,-0.38234,-160.00305,1,SAG,,,0.016976526,11.41800669,169.7652726,114.1800669
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9622,-0.38202,-160.005707,-0.38234,-160.00305,1,AGR,,,0.008488263,7.838304709,84.88263632,78.38304709
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2017,10412,-0.382208,-160.002526,-0.38234,-160.00305,1,AGR,,,0.113176847,19.10943434,1131.768484,191.0943434
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2017,10413,-0.381411,-159.99854,-0.38234,-160.00305,1,SAG,,,0.130153375,33.86969443,1301.533757,338.6969443
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2017,10436,-0.382229,-159.991677,-0.38234,-160.00305,1,RRB,,,0.031123632,21.64462297,311.2363331,216.4462297
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12219,-0.381499,-160.007448,-0.38234,-160.00305,1,AGR,,,0.056588422,59.57908683,565.8842421,595.7908683
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12220,-0.381891,-159.988001,-0.38234,-160.00305,1,AGR,,,0.022635369,14.53036396,226.3536968,145.3036396
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12223,-0.38133,-159.999561,-0.38234,-160.00305,1,SAG,,,0.169765272,65.75707821,1697.652726,657.5707821
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12282,-0.38206,-160.002187,-0.38234,-160.00305,1,AGR,,,0.025464789,37.48424253,254.6479089,374.8424253
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8685,-0.36929442,-160.008344,-0.36896,-160.00813,3,AGR,,,0.011317684,13.00907092,113.1768484,130.0907092
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8686,-0.3652224,-160.0061019,-0.36896,-160.00813,3,AGR,,,0.016976526,33.71544938,169.7652726,337.1544938
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8687,-0.37125302,-160.0107054,-0.36896,-160.00813,3,AGR,,,0.011317684,13.05687865,113.1768484,130.5687865
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8764,-0.36327537,-160.0049524,-0.36896,-160.00813,3,RRB,,,0.016976526,21.38876245,169.7652726,213.8876245
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8765,-0.36619747,-160.0065382,-0.36896,-160.00813,3,SAG,,,0.014147105,17.26263741,141.4710605,172.6263741
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8769,-0.37081355,-160.0099869,-0.36896,-160.00813,3,AGR,,,0.011317684,12.55578026,113.1768484,125.5578026
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8770,-0.36647483,-160.0068832,-0.36896,-160.00813,3,AGR,,,0.016976526,18.04228473,169.7652726,180.4228473
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8771,-0.3633374,-160.0047243,-0.36896,-160.00813,3,SAG,,,0.014147105,21.21846347,141.4710605,212.1846347
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8792,-0.37108915,-160.0094813,-0.36896,-160.00813,3,SAG,,,0.022635368,29.59333295,226.3536968,295.9333295
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8793,-0.36826411,-160.0074457,-0.36896,-160.00813,3,SAG,,,0.02829421,67.09348651,282.9421211,670.9348651
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9566,-0.36317,-160.004883,-0.36896,-160.00813,3,AGR,,,0.005658842,2.687365731,56.58842421,26.87365731
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9568,-0.366654,-160.006872,-0.36896,-160.00813,3,AGR,,,0.011317684,13.09818567,113.1768484,130.9818567
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9609,-0.372703,-160.011614,-0.36896,-160.00813,3,SAG,,,0.016976526,16.20917712,169.7652726,162.0917712
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9626,-0.369011,-160.008139,-0.36896,-160.00813,3,AGR,,,0.02829421,24.63635266,282.9421211,246.3635266
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10397,-0.371312,-160.010626,-0.36896,-160.00813,3,AGR,,,0.042441316,21.02701553,424.4131815,210.2701553
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10398,-0.370127,-160.008941,-0.36896,-160.00813,3,AGR,,,0.048100159,13.12965543,481.0016057,131.2965543
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10404,-0.371407,-160.010989,-0.36896,-160.00813,3,AGR,,,0.056588424,33.60126603,565.884242,336.0126603
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10405,-0.372027,-160.011727,-0.36896,-160.00813,3,AGR,,,0.036782475,2.232620789,367.8247574,22.32620788
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10406,-0.363192,-160.004818,-0.36896,-160.00813,3,AGR,,,0.02546479,28.09232554,254.6479089,280.9232554
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10407,-0.365279,-160.006139,-0.36896,-160.00813,3,AGR,,,0.042441317,25.40429728,424.4131815,254.0429728
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12225,-0.36472,-160.005902,-0.36896,-160.00813,3,AGR,,,0.048100158,32.92223147,481.0016058,329.2223147
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12226,-0.366942,-160.007139,-0.36896,-160.00813,3,AGR,,,0.039611895,11.39725057,396.1189695,113.9725057
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12242,-0.362887,-160.004638,-0.36896,-160.00813,3,RRB,,,0.014147105,22.71172274,141.4710605,227.1172274
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12281,-0.371858,-160.010672,-0.36896,-160.00813,3,SAG,,,0.036782473,15.32852142,367.8247574,153.2852142
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12293,-0.368892,-160.007361,-0.36896,-160.00813,3,SAG,,,0.019805947,21.76849428,198.0594847,217.6849428
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12294,-0.371975,-160.011699,-0.36896,-160.00813,3,SAG,,,0.033953054,11.34160213,339.5305452,113.4160213
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8816,5.898855,-162.064242,5.89733,-162.07817,3,AGR,,,0.02829421,8.418218693,282.9421211,84.18218692
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8838,5.89788501,-162.0776555,5.89733,-162.07817,3,AGR,,,0.008488264,3.620353844,84.88263631,36.20353844
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8839,5.89886192,-162.0721595,5.89733,-162.07817,3,AGR,,,0.031123631,7.243576539,311.2363332,72.43576539
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8840,5.89588207,-162.0800733,5.89733,-162.07817,3,AGR,,,0.05092958,12.67326537,509.2958178,126.7326537
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8841,5.8954442,-162.0868691,5.89733,-162.07817,3,AGR,,,0.016976527,2.666952659,169.7652726,26.66952658
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8842,5.89791686,-162.093688,5.89733,-162.07817,3,AGR,,,0.014147105,4.442907438,141.4710605,44.42907438
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8843,5.89630804,-162.0988536,5.89733,-162.07817,3,SAG,,,0.019805947,6.692044761,198.0594847,66.92044761
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2018,12369,5.895169,-162.087263,5.89733,-162.07817,3,AGR,,,0.016976527,1.443065715,169.7652726,14.43065715
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2018,12403,5.898475,-162.075081,5.89733,-162.07817,3,AGR,,,0.033953054,3.036669795,339.5305452,30.36669794
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2018,12405,5.896167,-162.09845,5.89733,-162.07817,3,AGR,,,0.039611895,17.44477402,396.1189695,174.4477402
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8801,5.86420183,-162.0349871,5.86379,-162.03062,2,AGR,,,0.014147105,3.263845093,141.4710605,32.63845093
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8802,5.86671665,-162.0438082,5.86379,-162.03062,2,AGR,,,0.019805947,8.100949654,198.0594847,81.00949653
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8808,5.87079763,-162.0257784,5.86379,-162.03062,2,PSC,,,0.011317684,2.421631156,113.1768484,24.21631156
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8827,5.86413184,-162.0250631,5.86379,-162.03062,2,PAV,,,0.033953054,12.69800074,339.5305452,126.9800074
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8845,5.86477691,-162.0389196,5.86379,-162.03062,2,AGR,,,0.014147105,3.119245258,141.4710605,31.19245257
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12380,5.868163,-162.032051,5.86379,-162.03062,2,RRB,,,0,0,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12381,5.866152,-162.041666,5.86379,-162.03062,2,AGR,,,0.014147106,1.119036285,141.4710605,11.19036285
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12389,5.865515,-162.029881,5.86379,-162.03062,2,AGR,,,0.022635369,7.848790069,226.3536968,78.48790068
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12390,5.872814,-162.022348,5.86379,-162.03062,2,SAG,,,0,0,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12391,5.868946,-162.04051,5.86379,-162.03062,2,APS,,,0.028294211,3.363689805,282.942121,33.63689804
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8872,5.8776407,-162.1408258,5.88322,-162.13322,1,AGR,,,0.02829421,35.22315607,282.9421211,352.2315607
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8876,5.87399458,-162.1316521,5.88322,-162.13322,1,AGR,,,0.019805947,7.401352217,198.0594847,74.01352217
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8878,5.8759572,-162.126314,5.88322,-162.13322,1,AGR,,,0.025464789,5.190251823,254.6479089,51.90251823
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8884,5.88157617,-162.1316453,5.88322,-162.13322,1,AGR,,,0.042441316,24.35333843,424.4131816,243.5333843
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8885,5.88990293,-162.1364704,5.88322,-162.13322,1,AGR,,,0.02829421,35.86860937,282.9421211,358.6860937
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8886,5.88297721,-162.1260189,5.88322,-162.13322,1,AGR,,,0.031123631,9.673873782,311.2363332,96.73873781
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8900,5.87977943,-162.1388969,5.88322,-162.13322,1,AGR,,,0.008488263,2.05575243,84.88263632,20.5575243
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8906,5.88725341,-162.1405547,5.88322,-162.13322,1,AGR,,,0.022635369,3.782929856,226.3536968,37.82929856
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8908,5.8880087,-162.1320354,5.88322,-162.13322,1,AGR,,,0.005658842,1.475574054,56.58842421,14.75574054
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8909,5.88832235,-162.1303147,5.88322,-162.13322,1,AGR,,,0.022635369,3.720517744,226.3536968,37.20517744
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8913,5.88648059,-162.1293374,5.88322,-162.13322,1,AGR,,,0.02546479,3.635256876,254.6479089,36.35256875
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12347,5.880153,-162.129242,5.88322,-162.13322,1,AGR,,,0.062247265,37.84281937,622.4726663,378.4281937
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12363,5.885253,-162.130273,5.88322,-162.13322,1,AGR,,,0.048100159,17.75449822,481.0016058,177.5449822
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12421,5.886582,-162.137701,5.88322,-162.13322,1,AGR,,,0.031123633,7.824968669,311.2363331,78.24968669
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12430,5.880826,-162.135794,5.88322,-162.13322,1,AGR,,,0.045270738,40.75133212,452.7073937,407.5133212
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6521,19.31935508,166.623196,19.31602,166.62721,3,AGR,,,0.005658842,2.702589414,56.58842421,27.02589414
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6524,19.31613777,166.6401021,19.31602,166.62721,3,AGR,,,0.008488264,5.742881435,84.88263631,57.42881435
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6526,19.31512146,166.6419026,19.31602,166.62721,3,AGR,,,0.008488263,1.536220356,84.88263632,15.36220355
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6527,19.31524996,166.6322599,19.31602,166.62721,3,AGR,,,0.011317684,2.532736727,113.1768484,25.32736726
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6528,19.31482407,166.6301456,19.31602,166.62721,3,AGR,,,0.019805948,2.12763018,198.0594847,21.2763018
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6529,19.31579235,166.6275567,19.31602,166.62721,3,AGR,,,0.042441318,10.50196139,424.4131815,105.0196139
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6538,19.31573041,166.6336331,19.31602,166.62721,3,AGR,,,0.011317684,6.033500836,113.1768484,60.33500836
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6539,19.31610516,166.6415067,19.31602,166.62721,3,AGR,,,0.022635368,15.91864904,226.3536968,159.1864904
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10513,19.315347,166.631536,19.31602,166.62721,3,AGR,,,0.011317685,3.864725192,113.1768484,38.64725192
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10514,19.31934,166.622933,19.31602,166.62721,3,PAV,,,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10572,19.316283,166.637794,19.31602,166.62721,3,AGR,,,0.011317684,1.793889471,113.1768484,17.9388947
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10573,19.31502,166.641253,19.31602,166.62721,3,PAV,,,0.011317684,6.143597318,113.1768484,61.43597318
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10574,19.315434,166.633119,19.31602,166.62721,3,AGR,,,0.005658842,2.687365731,56.58842421,26.87365731
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6543,19.2969925,166.6532768,19.30616,166.65108,2,AGR,,,0.008488264,3.246658759,84.88263631,32.46658759
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6544,19.29930548,166.6515803,19.30616,166.65108,2,AGR,,,0.005658842,2.687365731,56.58842421,26.87365731
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6545,19.29794175,166.6520721,19.30616,166.65108,2,PAV,,,0.005658842,2.405610629,56.58842421,24.05610629
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6553,19.30990264,166.6525906,19.30616,166.65108,2,AGR,,,0.008488263,3.362603563,84.88263632,33.62603563
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6554,19.29434725,166.6544875,19.30616,166.65108,2,PAV,,,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10554,19.296869,166.653045,19.30616,166.65108,2,AGR,,,0.019805948,5.889356574,198.0594847,58.89356574
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10555,19.303906,166.650709,19.30616,166.65108,2,AGR,,,0.056588424,20.78298456,565.8842421,207.8298456
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10556,19.310509,166.652146,19.30616,166.65108,2,AGR,,,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10557,19.307557,166.650951,19.30616,166.65108,2,PAV,,,0.014147106,9.206965492,141.4710605,92.06965492
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10562,19.301537,166.650704,19.30616,166.65108,2,AGR,,,0.019805948,10.06725899,198.0594847,100.6725899
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10563,19.295036,166.653919,19.30616,166.65108,2,PAV,,,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6498,19.28550803,166.6154091,19.28065,166.62778,1,AGR,,,0.011317684,3.446541067,113.1768484,34.46541066
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6500,19.28440581,166.6169555,19.28065,166.62778,1,APS,,,0.02546479,10.62671892,254.6479089,106.2671892
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6501,19.27958496,166.6294564,19.28065,166.62778,1,AGR,,,0.022635368,5.360797394,226.3536968,53.60797393
pacific,PRIA,WAK,Wake,OCC-WAK-008,2014,6503,19.28353401,166.6186775,19.28065,166.62778,1,SAG,,,0.016976526,4.615008985,169.7652726,46.15008985
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10535,19.274244,166.642453,19.28065,166.62778,1,AGR,,,0.039611897,11.00052278,396.1189694,110.0052278
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10536,19.276414,166.639327,19.28065,166.62778,1,AGR,,,0.02546479,12.55250721,254.6479089,125.5250721
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10537,19.277862,166.635201,19.28065,166.62778,1,AGR,,,0.022635369,3.556757055,226.3536968,35.56757055
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10538,19.27955,166.630739,19.28065,166.62778,1,APS,,,0.011317685,0.759976392,113.1768484,7.599763919
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10542,19.280927,166.625858,19.28065,166.62778,1,APS,,,0.025464791,3.718145323,254.6479089,37.18145323
pacific,PRIA,WAK,Wake,OCC-WAK-008,2017,10543,19.282455,166.621919,19.28065,166.62778,1,APS,,,0.016976526,7.635220753,169.7652726,76.35220752
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6507,19.32132281,166.6038513,19.31625,166.59824,4,PAV,,,0.016976527,1.444382416,169.7652726,14.44382416
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6512,19.32573345,166.6104156,19.31625,166.59824,4,AGR,,,0.02546479,5.446471014,254.6479089,54.46471014
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6513,19.32359657,166.6056694,19.31625,166.59824,4,AGR,,,0.045270737,27.32894271,452.7073937,273.2894271
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6514,19.31640465,166.5989368,19.31625,166.59824,4,AGR,,,0.079223792,7.860197181,792.2379388,78.60197181
pacific,PRIA,WAK,Wake,OCC-WAK-013,2014,6515,19.31375052,166.5954837,19.31625,166.59824,4,PAV,,,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10511,19.313186,166.594737,19.31625,166.59824,4,AGR,,,0.011317684,4.398131131,113.1768484,43.98131131
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10512,19.318095,166.600413,19.31625,166.59824,4,PAV,,,0.005658842,1.003861817,56.58842421,10.03861817
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10516,19.325587,166.610493,19.31625,166.59824,4,AGR,,,0.101859162,79.82604179,1018.591636,798.2604179
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10517,19.323975,166.606399,19.31625,166.59824,4,PAV,,,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10518,19.317925,166.599793,19.31625,166.59824,4,AGR,,,0.014147105,2.460541879,141.4710605,24.60541878
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10522,19.325435,166.607815,19.31625,166.59824,4,AGR,,,0.062247266,27.95170162,622.4726662,279.5170162
pacific,PRIA,WAK,Wake,OCC-WAK-013,2017,10523,19.322123,166.604309,19.31625,166.59824,4,AGR,,,0.008488263,3.9406828,84.88263632,39.40682799
